Date,n_rec,n_bor,budget,c,pct_dishonest,rec_alpha_plus_beta,mean_borrower_rpmt,mechanism,rec_shift,collusion_type,frac_misreports,frac_misreports_1,rounds,reps,n_loans,repayment,rec_comp,rec_comp_vol,rec_comp_neg_pct,rounds_to_low_wts_for_dishonest_recs
20220223,6,10,6,0.9,0.7,10,0.6,vcg_scoring,1 5,collusion,1,0.75,10,100,1.1,0.69,0,0.06,0.1,1.56
20220223,6,10,6,0.9,0.8,10,0.6,vcg_scoring,1 5,collusion,1,0.75,10,100,1.27,0.7,0.01,0.07,0.09,1.57
20220223,6,10,6,0.9,0.9,10,0.6,vcg_scoring,1 5,collusion,1,0.75,10,100,1.94,0.67,-0.03,0.15,0.1,1.19
20220223,6,10,6,0.9,1,10,0.6,vcg_scoring,1 5,collusion,1,0.75,10,100,7,0.59,1.12,0,0,10
20220223,6,10,6,0.9,0.5,2,0.6,vcg_scoring,1 5,collusion,1,0.75,10,100,2.05,0.68,-0.02,0.11,0.2,2.05
20220223,6,10,6,0.9,0.5,4,0.6,vcg_scoring,1 5,collusion,1,0.75,10,100,1.57,0.68,-0.02,0.08,0.15,1.86
20220223,6,10,6,0.9,0.5,6,0.6,vcg_scoring,1 5,collusion,1,0.75,10,100,1.24,0.68,-0.01,0.06,0.12,2.05
20220223,6,10,6,0.9,0.5,8,0.6,vcg_scoring,1 5,collusion,1,0.75,10,100,1.09,0.67,-0.01,0.05,0.11,2.33
20220223,6,10,6,0.9,0.5,10,0.6,vcg_scoring,1 5,collusion,1,0.75,10,100,1.15,0.7,0,0.05,0.1,2.15
20220223,6,10,6,0.9,0.5,12,0.6,vcg_scoring,1 5,collusion,1,0.75,10,100,1.09,0.7,0.01,0.05,0.08,2.28
20220223,6,10,6,0.9,0.5,15,0.6,vcg_scoring,1 5,collusion,1,0.75,10,100,0.97,0.69,0,0.04,0.08,2.27
20220223,6,10,6,0.9,0.5,20,0.6,vcg_scoring,1 5,collusion,1,0.75,10,100,0.87,0.72,0.01,0.04,0.07,2.54
20220223,6,10,6,0.9,0.5,30,0.6,vcg_scoring,1 5,collusion,1,0.75,10,100,0.81,0.68,0.01,0.03,0.07,2.13
20220223,6,10,6,0.9,0.5,50,0.6,vcg_scoring,1 5,collusion,1,0.75,10,100,0.82,0.68,0.01,0.03,0.07,2.5
20220223,6,10,6,0.9,0.5,10,0.1,vcg_scoring,1 5,collusion,1,0.75,10,100,0,nan,0,0,0,10
20220223,6,10,6,0.9,0.5,10,0.2,vcg_scoring,1 5,collusion,1,0.75,10,100,0.01,0.17,0,0,0,9.92
20220223,6,10,6,0.9,0.5,10,0.3,vcg_scoring,1 5,collusion,1,0.75,10,100,0.07,0.43,0,0,0.01,9.46
20220223,6,10,6,0.9,0.5,10,0.4,vcg_scoring,1 5,collusion,1,0.75,10,100,0.27,0.43,-0.01,0.01,0.04,6.99
20220223,6,10,6,0.9,0.5,10,0.5,vcg_scoring,1 5,collusion,1,0.75,10,100,0.61,0.53,-0.01,0.02,0.07,3.95
20220223,6,10,6,0.9,0.5,10,0.6,vcg_scoring,1 5,collusion,1,0.75,10,100,1.12,0.69,0,0.05,0.11,2.09
20220223,6,10,6,0.9,0.5,10,0.7,vcg_scoring,1 5,collusion,1,0.75,10,100,2.35,0.78,0.02,0.09,0.15,1.82
20220223,6,10,6,0.9,0.5,10,0.8,vcg_scoring,1 5,collusion,1,0.75,10,100,4.61,0.85,0.1,0.16,0.13,2.19
20220223,6,10,6,0.9,0.5,10,0.9,vcg_scoring,1 5,collusion,1,0.75,10,100,5.96,0.93,0.24,0.21,0.03,3.08
20220223,1,10,6,0.8,0.5,10,0.6,vcg_scoring,1 5,collusion,1,0.75,10,100,3.04,0.68,-0.37,0,0.6,0
20220223,2,10,6,0.8,0.5,10,0.6,vcg_scoring,1 5,collusion,1,0.75,10,100,3.22,0.67,-0.16,0.31,0.35,1.8
20220223,3,10,6,0.8,0.5,10,0.6,vcg_scoring,1 5,collusion,1,0.75,10,100,3.1,0.68,-0.04,0.22,0.28,2.1
20220223,4,10,6,0.8,0.5,10,0.6,vcg_scoring,1 5,collusion,1,0.75,10,100,2.76,0.67,0,0.18,0.22,1.29
20220223,5,10,6,0.8,0.5,10,0.6,vcg_scoring,1 5,collusion,1,0.75,10,100,2.62,0.68,0.03,0.14,0.19,1.43
20220223,6,10,6,0.8,0.5,10,0.6,vcg_scoring,1 5,collusion,1,0.75,10,100,2.57,0.69,0.05,0.13,0.16,1.37
20220223,7,10,6,0.8,0.5,10,0.6,vcg_scoring,1 5,collusion,1,0.75,10,100,2.41,0.71,0.05,0.1,0.14,1.43
20220223,8,10,6,0.8,0.5,10,0.6,vcg_scoring,1 5,collusion,1,0.75,10,100,2.42,0.69,0.05,0.1,0.13,1.31
20220223,9,10,6,0.8,0.5,10,0.6,vcg_scoring,1 5,collusion,1,0.75,10,100,2.28,0.69,0.05,0.09,0.13,1.25
20220223,10,10,6,0.8,0.5,10,0.6,vcg_scoring,1 5,collusion,1,0.75,10,100,2.35,0.72,0.06,0.08,0.1,1.25
20220223,6,10,6,0.8,0,10,0.6,vcg_scoring,1 5,collusion,1,0.75,10,100,2.09,0.74,0.03,0.11,0.14,0
20220223,6,10,6,0.8,0.1,10,0.6,vcg_scoring,1 5,collusion,1,0.75,10,100,1.87,0.71,0.01,0.11,0.15,0
20220223,6,10,6,0.8,0.2,10,0.6,vcg_scoring,1 5,collusion,1,0.75,10,100,2.2,0.68,0.02,0.12,0.17,2.22
20220223,6,10,6,0.8,0.3,10,0.6,vcg_scoring,1 5,collusion,1,0.75,10,100,2.23,0.69,0.02,0.13,0.17,2.4
20220223,6,10,6,0.8,0.4,10,0.6,vcg_scoring,1 5,collusion,1,0.75,10,100,2.27,0.68,0.03,0.11,0.18,1.55
20220223,6,10,6,0.8,0.5,10,0.6,vcg_scoring,1 5,collusion,1,0.75,10,100,2.38,0.7,0.04,0.12,0.15,1.21
20220223,6,10,6,0.8,0.6,10,0.6,vcg_scoring,1 5,collusion,1,0.75,10,100,2.47,0.69,0.04,0.11,0.15,1.19
20220223,6,10,6,0.8,0.7,10,0.6,vcg_scoring,1 5,collusion,1,0.75,10,100,2.81,0.67,0.02,0.15,0.14,1.06
20220223,6,10,6,0.8,0.8,10,0.6,vcg_scoring,1 5,collusion,1,0.75,10,100,2.72,0.69,0.04,0.15,0.12,1.16
20220223,6,10,6,0.8,0.9,10,0.6,vcg_scoring,1 5,collusion,1,0.75,10,100,3.25,0.67,0,0.26,0.09,1.12
20220223,6,10,6,0.8,1,10,0.6,vcg_scoring,1 5,collusion,1,0.75,10,100,7,0.61,0.71,0,0,10
20220223,6,10,6,0.8,0.5,2,0.6,vcg_scoring,1 5,collusion,1,0.75,10,100,3.5,0.65,0.05,0.18,0.17,1.31
20220223,6,10,6,0.8,0.5,4,0.6,vcg_scoring,1 5,collusion,1,0.75,10,100,2.94,0.68,0.04,0.14,0.17,1.38
20220223,6,10,6,0.8,0.5,6,0.6,vcg_scoring,1 5,collusion,1,0.75,10,100,2.8,0.67,0.04,0.14,0.17,1.43
20220223,6,10,6,0.8,0.5,8,0.6,vcg_scoring,1 5,collusion,1,0.75,10,100,2.68,0.69,0.05,0.13,0.16,1.29
20220223,6,10,6,0.8,0.5,10,0.6,vcg_scoring,1 5,collusion,1,0.75,10,100,2.45,0.68,0.04,0.12,0.16,1.28
20220223,6,10,6,0.8,0.5,12,0.6,vcg_scoring,1 5,collusion,1,0.75,10,100,2.53,0.7,0.04,0.12,0.15,1.23
20220223,6,10,6,0.8,0.5,15,0.6,vcg_scoring,1 5,collusion,1,0.75,10,100,2.42,0.7,0.05,0.12,0.15,1.24
20220223,6,10,6,0.8,0.5,20,0.6,vcg_scoring,1 5,collusion,1,0.75,10,100,2.23,0.71,0.04,0.11,0.15,1.18
20220223,6,10,6,0.8,0.5,30,0.6,vcg_scoring,1 5,collusion,1,0.75,10,100,2.05,0.68,0.03,0.1,0.15,1.28
20220223,6,10,6,0.8,0.5,50,0.6,vcg_scoring,1 5,collusion,1,0.75,10,100,1.86,0.72,0.04,0.09,0.11,1.25
20220223,6,10,6,0.8,0.5,10,0.1,vcg_scoring,1 5,collusion,1,0.75,10,100,0.04,0.26,0,0,0.01,9.71
20220223,6,10,6,0.8,0.5,10,0.2,vcg_scoring,1 5,collusion,1,0.75,10,100,0.17,0.24,0,0.01,0.03,7.34
20220223,6,10,6,0.8,0.5,10,0.3,vcg_scoring,1 5,collusion,1,0.75,10,100,0.39,0.38,0,0.02,0.07,3.37
20220223,6,10,6,0.8,0.5,10,0.4,vcg_scoring,1 5,collusion,1,0.75,10,100,0.56,0.5,0,0.03,0.09,1.73
20220223,6,10,6,0.8,0.5,10,0.5,vcg_scoring,1 5,collusion,1,0.75,10,100,1.18,0.63,0.02,0.07,0.12,1.38
20220223,6,10,6,0.8,0.5,10,0.6,vcg_scoring,1 5,collusion,1,0.75,10,100,2.56,0.71,0.05,0.12,0.15,1.22
20220223,6,10,6,0.8,0.5,10,0.7,vcg_scoring,1 5,collusion,1,0.75,10,100,4.54,0.77,0.15,0.18,0.1,1.28
20220223,6,10,6,0.8,0.5,10,0.8,vcg_scoring,1 5,collusion,1,0.75,10,100,5.9,0.85,0.37,0.32,0.02,1.72
20220223,6,10,6,0.8,0.5,10,0.9,vcg_scoring,1 5,collusion,1,0.75,10,100,6.02,0.93,0.55,0.45,0.01,3
20220223,1,10,6,0.8,0.25,10,0.6,vcg_scoring,1 5,collusion,1,0.75,10,100,2.91,0.69,-0.31,0,0.56,0
20220223,2,10,6,0.8,0.25,10,0.6,vcg_scoring,1 5,collusion,1,0.75,10,100,2.66,0.71,-0.09,0.25,0.29,0
20220223,3,10,6,0.8,0.25,10,0.6,vcg_scoring,1 5,collusion,1,0.75,10,100,2.26,0.7,-0.03,0.19,0.21,0
20220223,4,10,6,0.8,0.25,10,0.6,vcg_scoring,1 5,collusion,1,0.75,10,100,2.81,0.67,-0.01,0.19,0.24,2.03
20220223,5,10,6,0.8,0.25,10,0.6,vcg_scoring,1 5,collusion,1,0.75,10,100,2.5,0.68,0.01,0.15,0.19,2.2
20220223,6,10,6,0.8,0.25,10,0.6,vcg_scoring,1 5,collusion,1,0.75,10,100,2.21,0.68,0.01,0.13,0.16,2.17
20220223,7,10,6,0.8,0.25,10,0.6,vcg_scoring,1 5,collusion,1,0.75,10,100,2.25,0.68,0.02,0.12,0.16,2.17
20220223,8,10,6,0.8,0.25,10,0.6,vcg_scoring,1 5,collusion,1,0.75,10,100,2.19,0.7,0.04,0.09,0.13,2.05
20220223,9,10,6,0.8,0.25,10,0.6,vcg_scoring,1 5,collusion,1,0.75,10,100,2.21,0.69,0.04,0.08,0.13,1.96
20220223,10,10,6,0.8,0.25,10,0.6,vcg_scoring,1 5,collusion,1,0.75,10,100,2.2,0.7,0.04,0.08,0.1,2.17
20220223,6,10,6,0.8,0,10,0.6,vcg_scoring,1 5,collusion,1,0.75,10,100,1.89,0.74,0.02,0.11,0.13,0
20220223,6,10,6,0.8,0.1,10,0.6,vcg_scoring,1 5,collusion,1,0.75,10,100,2.01,0.71,0.01,0.11,0.15,0
20220223,6,10,6,0.8,0.2,10,0.6,vcg_scoring,1 5,collusion,1,0.75,10,100,2.25,0.69,0.02,0.12,0.17,2.17
20220223,6,10,6,0.8,0.3,10,0.6,vcg_scoring,1 5,collusion,1,0.75,10,100,2.3,0.69,0.02,0.13,0.15,2.7
20220223,6,10,6,0.8,0.4,10,0.6,vcg_scoring,1 5,collusion,1,0.75,10,100,2.47,0.68,0.03,0.12,0.17,1.66
20220223,6,10,6,0.8,0.5,10,0.6,vcg_scoring,1 5,collusion,1,0.75,10,100,2.65,0.69,0.05,0.13,0.17,1.36
20220223,6,10,6,0.8,0.6,10,0.6,vcg_scoring,1 5,collusion,1,0.75,10,100,2.57,0.7,0.05,0.12,0.16,1.19
20220223,6,10,6,0.8,0.7,10,0.6,vcg_scoring,1 5,collusion,1,0.75,10,100,2.75,0.7,0.04,0.14,0.12,1.08
20220223,6,10,6,0.8,0.8,10,0.6,vcg_scoring,1 5,collusion,1,0.75,10,100,2.81,0.66,0.02,0.14,0.14,1.09
20220223,6,10,6,0.8,0.9,10,0.6,vcg_scoring,1 5,collusion,1,0.75,10,100,3.47,0.66,-0.02,0.27,0.1,1.04
20220223,6,10,6,0.8,1,10,0.6,vcg_scoring,1 5,collusion,1,0.75,10,100,7,0.6,0.7,0,0,10
20220223,6,10,6,0.8,0.25,2,0.6,vcg_scoring,1 5,collusion,1,0.75,10,100,3.14,0.67,0.04,0.16,0.17,2.33
20220223,6,10,6,0.8,0.25,4,0.6,vcg_scoring,1 5,collusion,1,0.75,10,100,2.73,0.66,0.02,0.15,0.18,2.05
20220223,6,10,6,0.8,0.25,6,0.6,vcg_scoring,1 5,collusion,1,0.75,10,100,2.6,0.69,0.03,0.14,0.18,2.33
20220223,6,10,6,0.8,0.25,8,0.6,vcg_scoring,1 5,collusion,1,0.75,10,100,2.5,0.7,0.03,0.14,0.17,2.19
20220223,6,10,6,0.8,0.25,10,0.6,vcg_scoring,1 5,collusion,1,0.75,10,100,2.33,0.69,0.01,0.14,0.16,2.46
20220223,6,10,6,0.8,0.25,12,0.6,vcg_scoring,1 5,collusion,1,0.75,10,100,2.37,0.7,0.02,0.14,0.16,2.47
20220223,6,10,6,0.8,0.25,15,0.6,vcg_scoring,1 5,collusion,1,0.75,10,100,2.09,0.69,0.01,0.12,0.16,2.17
20220223,6,10,6,0.8,0.25,20,0.6,vcg_scoring,1 5,collusion,1,0.75,10,100,2.04,0.69,0.01,0.12,0.15,2.17
20220223,6,10,6,0.8,0.25,30,0.6,vcg_scoring,1 5,collusion,1,0.75,10,100,2.04,0.69,0.01,0.12,0.14,2.58
20220223,6,10,6,0.8,0.25,50,0.6,vcg_scoring,1 5,collusion,1,0.75,10,100,2.17,0.69,0.01,0.13,0.15,2.53
20220223,6,10,6,0.8,0.25,10,0.1,vcg_scoring,1 5,collusion,1,0.75,10,100,0,nan,0,0,0,10
20220223,6,10,6,0.8,0.25,10,0.2,vcg_scoring,1 5,collusion,1,0.75,10,100,0.01,0.57,0,0,0,10
20220223,6,10,6,0.8,0.25,10,0.3,vcg_scoring,1 5,collusion,1,0.75,10,100,0.05,0.4,0,0,0.01,9.65
20220223,6,10,6,0.8,0.25,10,0.4,vcg_scoring,1 5,collusion,1,0.75,10,100,0.33,0.52,-0.01,0.03,0.05,7.09
20220223,6,10,6,0.8,0.25,10,0.5,vcg_scoring,1 5,collusion,1,0.75,10,100,1.13,0.61,-0.01,0.09,0.12,3.79
20220223,6,10,6,0.8,0.25,10,0.6,vcg_scoring,1 5,collusion,1,0.75,10,100,2.34,0.69,0.01,0.13,0.16,2.23
20220223,6,10,6,0.8,0.25,10,0.7,vcg_scoring,1 5,collusion,1,0.75,10,100,4.36,0.76,0.13,0.18,0.12,2.11
20220223,6,10,6,0.8,0.25,10,0.8,vcg_scoring,1 5,collusion,1,0.75,10,100,5.77,0.83,0.33,0.27,0.04,2.09
20220223,6,10,6,0.8,0.25,10,0.9,vcg_scoring,1 5,collusion,1,0.75,10,100,6.01,0.92,0.58,0.36,0.01,3.08
20220223,1,10,6,0.8,0,10,0.8,vcg_scoring,1 5,collusion,1,0.75,10,100,5.78,0.84,0.24,0,0.3,0
20220223,2,10,6,0.8,0,10,0.8,vcg_scoring,1 5,collusion,1,0.75,10,100,5.75,0.84,0.23,0.3,0.15,0
20220223,3,10,6,0.8,0,10,0.8,vcg_scoring,1 5,collusion,1,0.75,10,100,5.77,0.86,0.32,0.32,0.07,0
20220223,4,10,6,0.8,0,10,0.8,vcg_scoring,1 5,collusion,1,0.75,10,100,5.76,0.84,0.3,0.3,0.06,0
20220223,5,10,6,0.8,0,10,0.8,vcg_scoring,1 5,collusion,1,0.75,10,100,5.74,0.85,0.29,0.28,0.05,0
20220223,6,10,6,0.8,0,10,0.8,vcg_scoring,1 5,collusion,1,0.75,10,100,5.77,0.85,0.29,0.28,0.04,0
20220223,7,10,6,0.8,0,10,0.8,vcg_scoring,1 5,collusion,1,0.75,10,100,5.74,0.85,0.28,0.27,0.03,0
20220223,8,10,6,0.8,0,10,0.8,vcg_scoring,1 5,collusion,1,0.75,10,100,5.76,0.85,0.28,0.27,0.02,0
20220223,9,10,6,0.8,0,10,0.8,vcg_scoring,1 5,collusion,1,0.75,10,100,5.78,0.86,0.27,0.26,0.02,0
20220223,10,10,6,0.8,0,10,0.8,vcg_scoring,1 5,collusion,1,0.75,10,100,5.77,0.85,0.25,0.25,0.01,0
20220223,6,10,6,0.8,0,10,0.8,vcg_scoring,1 5,collusion,1,0.75,10,100,5.76,0.85,0.29,0.28,0.04,0
20220223,6,10,6,0.8,0.1,10,0.8,vcg_scoring,1 5,collusion,1,0.75,10,100,5.78,0.84,0.28,0.28,0.04,0
20220223,6,10,6,0.8,0.2,10,0.8,vcg_scoring,1 5,collusion,1,0.75,10,100,5.83,0.84,0.35,0.28,0.03,2.42
20220223,6,10,6,0.8,0.3,10,0.8,vcg_scoring,1 5,collusion,1,0.75,10,100,5.85,0.84,0.34,0.28,0.04,2.22
20220223,6,10,6,0.8,0.4,10,0.8,vcg_scoring,1 5,collusion,1,0.75,10,100,5.87,0.84,0.39,0.3,0.03,1.78
20220223,6,10,6,0.8,0.5,10,0.8,vcg_scoring,1 5,collusion,1,0.75,10,100,5.89,0.84,0.36,0.32,0.03,1.89
20220223,6,10,6,0.8,0.6,10,0.8,vcg_scoring,1 5,collusion,1,0.75,10,100,5.91,0.83,0.34,0.31,0.03,1.56
20220223,6,10,6,0.8,0.7,10,0.8,vcg_scoring,1 5,collusion,1,0.75,10,100,5.87,0.84,0.28,0.3,0.04,1.63
20220223,6,10,6,0.8,0.8,10,0.8,vcg_scoring,1 5,collusion,1,0.75,10,100,5.87,0.84,0.3,0.3,0.04,1.77
20220223,6,10,6,0.8,0.9,10,0.8,vcg_scoring,1 5,collusion,1,0.75,10,100,5.9,0.84,0.17,0.29,0.04,1.6
20220223,6,10,6,0.8,1,10,0.8,vcg_scoring,1 5,collusion,1,0.75,10,100,7,0.8,0.93,0,0,10
20220223,6,10,6,0.8,0,2,0.8,vcg_scoring,1 5,collusion,1,0.75,10,100,5.84,0.83,0.34,0.3,0.03,0
20220223,6,10,6,0.8,0,4,0.8,vcg_scoring,1 5,collusion,1,0.75,10,100,5.82,0.85,0.33,0.3,0.03,0
20220223,6,10,6,0.8,0,6,0.8,vcg_scoring,1 5,collusion,1,0.75,10,100,5.74,0.84,0.3,0.28,0.04,0
20220223,6,10,6,0.8,0,8,0.8,vcg_scoring,1 5,collusion,1,0.75,10,100,5.76,0.85,0.3,0.29,0.03,0
20220223,6,10,6,0.8,0,10,0.8,vcg_scoring,1 5,collusion,1,0.75,10,100,5.74,0.85,0.28,0.28,0.04,0
20220223,6,10,6,0.8,0,12,0.8,vcg_scoring,1 5,collusion,1,0.75,10,100,5.76,0.85,0.28,0.27,0.03,0
20220223,6,10,6,0.8,0,15,0.8,vcg_scoring,1 5,collusion,1,0.75,10,100,5.74,0.86,0.29,0.28,0.03,0
20220223,6,10,6,0.8,0,20,0.8,vcg_scoring,1 5,collusion,1,0.75,10,100,5.79,0.85,0.29,0.28,0.03,0
20220223,6,10,6,0.8,0,30,0.8,vcg_scoring,1 5,collusion,1,0.75,10,100,5.7,0.86,0.28,0.27,0.03,0
20220223,6,10,6,0.8,0,50,0.8,vcg_scoring,1 5,collusion,1,0.75,10,100,5.78,0.85,0.27,0.27,0.04,0
20220223,6,10,6,0.8,0,10,0.1,vcg_scoring,1 5,collusion,1,0.75,10,100,0,nan,0,0,0,0
20220223,6,10,6,0.8,0,10,0.2,vcg_scoring,1 5,collusion,1,0.75,10,100,0,nan,0,0,0,0
20220223,6,10,6,0.8,0,10,0.3,vcg_scoring,1 5,collusion,1,0.75,10,100,0,0.8,0,0,0,0
20220223,6,10,6,0.8,0,10,0.4,vcg_scoring,1 5,collusion,1,0.75,10,100,0.15,0.62,0,0.01,0.03,0
20220223,6,10,6,0.8,0,10,0.5,vcg_scoring,1 5,collusion,1,0.75,10,100,0.69,0.68,0,0.05,0.09,0
20220223,6,10,6,0.8,0,10,0.6,vcg_scoring,1 5,collusion,1,0.75,10,100,1.95,0.72,0.02,0.1,0.14,0
20220223,6,10,6,0.8,0,10,0.7,vcg_scoring,1 5,collusion,1,0.75,10,100,4.09,0.77,0.1,0.17,0.12,0
20220223,6,10,6,0.8,0,10,0.8,vcg_scoring,1 5,collusion,1,0.75,10,100,5.74,0.84,0.28,0.27,0.04,0
20220223,6,10,6,0.8,0,10,0.9,vcg_scoring,1 5,collusion,1,0.75,10,100,6,0.93,0.46,0.39,0.01,0
20220223,1,10,6,0.8,0,10,0.8,vcg_scoring,1 50,collusion,1,0.75,10,100,5.38,0.84,0.21,0,0.36,0
20220223,2,10,6,0.8,0,10,0.8,vcg_scoring,1 50,collusion,1,0.75,10,100,5.39,0.85,0.23,0.28,0.16,0
20220223,3,10,6,0.8,0,10,0.8,vcg_scoring,1 50,collusion,1,0.75,10,100,5.4,0.84,0.22,0.27,0.11,0
20220223,4,10,6,0.8,0,10,0.8,vcg_scoring,1 50,collusion,1,0.75,10,100,5.34,0.84,0.22,0.27,0.08,0
20220223,5,10,6,0.8,0,10,0.8,vcg_scoring,1 50,collusion,1,0.75,10,100,5.33,0.85,0.22,0.24,0.06,0
20220223,6,10,6,0.8,0,10,0.8,vcg_scoring,1 50,collusion,1,0.75,10,100,5.35,0.84,0.22,0.23,0.05,0
20220223,7,10,6,0.8,0,10,0.8,vcg_scoring,1 50,collusion,1,0.75,10,100,5.33,0.85,0.21,0.22,0.04,0
20220223,8,10,6,0.8,0,10,0.8,vcg_scoring,1 50,collusion,1,0.75,10,100,5.33,0.85,0.21,0.22,0.03,0
20220223,9,10,6,0.8,0,10,0.8,vcg_scoring,1 50,collusion,1,0.75,10,100,5.34,0.85,0.2,0.21,0.03,0
20220223,10,10,6,0.8,0,10,0.8,vcg_scoring,1 50,collusion,1,0.75,10,100,5.34,0.85,0.2,0.2,0.02,0
20220223,6,10,6,0.8,0,10,0.8,vcg_scoring,1 50,collusion,1,0.75,10,100,5.33,0.86,0.22,0.24,0.04,0
20220223,6,10,6,0.8,0.1,10,0.8,vcg_scoring,1 50,collusion,1,0.75,10,100,5.27,0.85,0.22,0.23,0.05,0
20220223,6,10,6,0.8,0.2,10,0.8,vcg_scoring,1 50,collusion,1,0.75,10,100,5.45,0.83,0.24,0.24,0.05,2.79
20220223,6,10,6,0.8,0.3,10,0.8,vcg_scoring,1 50,collusion,1,0.75,10,100,5.45,0.85,0.26,0.25,0.05,3.36
20220223,6,10,6,0.8,0.4,10,0.8,vcg_scoring,1 50,collusion,1,0.75,10,100,5.45,0.84,0.29,0.23,0.04,2.01
20220223,6,10,6,0.8,0.5,10,0.8,vcg_scoring,1 50,collusion,1,0.75,10,100,5.49,0.84,0.28,0.26,0.05,1.95
20220223,6,10,6,0.8,0.6,10,0.8,vcg_scoring,1 50,collusion,1,0.75,10,100,5.51,0.84,0.29,0.26,0.04,1.91
20220223,6,10,6,0.8,0.7,10,0.8,vcg_scoring,1 50,collusion,1,0.75,10,100,5.44,0.84,0.23,0.25,0.06,1.52
20220223,6,10,6,0.8,0.8,10,0.8,vcg_scoring,1 50,collusion,1,0.75,10,100,5.41,0.84,0.24,0.26,0.06,1.63
20220223,6,10,6,0.8,0.9,10,0.8,vcg_scoring,1 50,collusion,1,0.75,10,100,5.52,0.83,0.15,0.28,0.05,1.59
20220223,6,10,6,0.8,1,10,0.8,vcg_scoring,1 50,collusion,1,0.75,10,100,7,0.8,0.94,0,0,10
20220223,6,10,6,0.8,0,2,0.8,vcg_scoring,1 50,collusion,1,0.75,10,100,5.46,0.84,0.29,0.26,0.04,0
20220223,6,10,6,0.8,0,4,0.8,vcg_scoring,1 50,collusion,1,0.75,10,100,5.44,0.84,0.25,0.25,0.05,0
20220223,6,10,6,0.8,0,6,0.8,vcg_scoring,1 50,collusion,1,0.75,10,100,5.3,0.85,0.23,0.24,0.05,0
20220223,6,10,6,0.8,0,8,0.8,vcg_scoring,1 50,collusion,1,0.75,10,100,5.38,0.85,0.23,0.24,0.05,0
20220223,6,10,6,0.8,0,10,0.8,vcg_scoring,1 50,collusion,1,0.75,10,100,5.31,0.86,0.23,0.23,0.04,0
20220223,6,10,6,0.8,0,12,0.8,vcg_scoring,1 50,collusion,1,0.75,10,100,5.33,0.86,0.23,0.23,0.04,0
20220223,6,10,6,0.8,0,15,0.8,vcg_scoring,1 50,collusion,1,0.75,10,100,5.3,0.85,0.21,0.23,0.05,0
20220223,6,10,6,0.8,0,20,0.8,vcg_scoring,1 50,collusion,1,0.75,10,100,5.32,0.86,0.22,0.22,0.05,0
20220223,6,10,6,0.8,0,30,0.8,vcg_scoring,1 50,collusion,1,0.75,10,100,5.26,0.86,0.21,0.21,0.05,0
20220223,6,10,6,0.8,0,50,0.8,vcg_scoring,1 50,collusion,1,0.75,10,100,5.3,0.87,0.21,0.22,0.05,0
20220223,6,10,6,0.8,0,10,0.1,vcg_scoring,1 50,collusion,1,0.75,10,100,0,nan,0,0,0,0
20220223,6,10,6,0.8,0,10,0.2,vcg_scoring,1 50,collusion,1,0.75,10,100,0,nan,0,0,0,0
20220223,6,10,6,0.8,0,10,0.3,vcg_scoring,1 50,collusion,1,0.75,10,100,0,0.5,0,0,0,0
20220223,6,10,6,0.8,0,10,0.4,vcg_scoring,1 50,collusion,1,0.75,10,100,0.01,0.5,0,0,0,0
20220223,6,10,6,0.8,0,10,0.5,vcg_scoring,1 50,collusion,1,0.75,10,100,0.16,0.74,0,0.01,0.02,0
20220223,6,10,6,0.8,0,10,0.6,vcg_scoring,1 50,collusion,1,0.75,10,100,1,0.74,0.01,0.06,0.11,0
20220223,6,10,6,0.8,0,10,0.7,vcg_scoring,1 50,collusion,1,0.75,10,100,2.83,0.8,0.06,0.13,0.13,0
20220223,6,10,6,0.8,0,10,0.8,vcg_scoring,1 50,collusion,1,0.75,10,100,5.31,0.85,0.22,0.23,0.04,0
20220223,6,10,6,0.8,0,10,0.9,vcg_scoring,1 50,collusion,1,0.75,10,100,6,0.93,0.44,0.38,0.01,0
